이비인후과 진료 시간,medical_hours
병원 언제 열어,medical_hours
뉴스 어디서 받아와,news_info
뉴스 채널이 뭐야,news_info
어떤 뉴스 볼 수 있어,news_info
뉴스 서비스 어디야,news_info
뉴스 언론사 알려줘,news_info
뉴스 구독 어떻게 해,news_info
뉴스 카테고리 선택 가능해,news_info
뉴스 설정 방법 알려줘,news_info
뉴스 어떻게 들을 수 있어,news_info
뉴스 브리핑 예약해줘,news_exception
뉴스 정기 알림 설정,news_exception
아침마다 뉴스 알려줘,news_exception
매일 뉴스 들을 수 있어,news_exception
뉴스 매일 듣고 싶어,news_exception
정기 뉴스 설정해줘,news_exception
매일 아침 뉴스 받을게,news_exception
뉴스 자동 알림 설정,news_exception
뉴스 매일 받고 싶어,news_exception
외출모드 켜도 돼,security_query
외출모드 어떻게 해,security_query
외출 잠금 설정 방법,security_query
귀가 시 연동 설정해줘,security_return_set
집에 오면 조명 켜줘,security_return_set
집에 돌아올 때 난방 켜줘,security_return_set
돌아올 때 보일러 켜줘,security_return_set
귀가 시 에어컨 켜줘,security_return_set
돌아오면 집 설정해줘,security_return_set
귀가하면 자동으로 켜줘,security_return_set
복귀 시 자동 설정해줘,security_return_set
주식 추천 부탁해,stock_exception
어떤 주식 괜찮아,stock_exception
주식 매수 추천해줘,stock_exception
지금 사야 할 주식,stock_exception
주가 오를 것 같은 거 알려줘,stock_exception
내 주식 관리해줘,stock_exception
투자 종목 추천해줘,stock_exception
매도 추천해줘,stock_exception
매수 신호 알려줘,stock_exception
주식 시장 분석해줘,stock_exception
LG전자 주가,stock_price_query
현대차 주가 알려줘,stock_price_query
SK하이닉스 오늘 얼마야,stock_price_query
KOSPI 관련주 주가,stock_price_query
삼성SDI 주가,stock_price_query
화면 밝기 더 높여줘,system_brightness_set
화면 밝기 더 낮춰줘,system_brightness_set
화면 너무 어두워,system_brightness_set
화면 눈부셔 낮춰줘,system_brightness_set
낮에 화면 밝기 예약해줘,system_brightness_schedule
자기 전 화면 어둡게 해줘,system_brightness_schedule
기상 시 화면 밝기 올려줘,system_brightness_schedule
취침 시 화면 밝기 낮춰줘,system_brightness_schedule
화면 밝기 시간대별 설정,system_brightness_schedule
시간에 맞춰 밝기 조절해줘,system_brightness_schedule
에티켓모드인데 소리 키울 수 있어,system_exception
에티켓모드 해제하지 말고 소리 켜줘,system_exception
취침모드 중에 소리 올려줘,system_exception
절전모드인데 기능 써도 돼,system_exception
에티켓모드 무시하고 알람 켜줘,system_exception
지원되지 않는 기능이야,system_exception
지원 안 되는 거야,system_exception
에티켓모드에서 볼륨 올려줘,system_exception
그건 안 되는 기능 아냐,system_exception
할 수 없는 기능이야,system_exception
버스 몇 분 후에 와,traffic_bus_query
근처 버스 정류장 알려줘,traffic_bus_query
버스 정류장 어디야,traffic_bus_query
다음 버스 몇 분 남았어,traffic_bus_query
버스 막차 지나갔어,traffic_bus_query
버스 도착 시간,traffic_bus_query
버스 배차 시간 알려줘,traffic_bus_query
버스 언제 오는지 알려줘,traffic_bus_query
환기 어떻게 됐어,ventilation_exception
환기 기기 점검해줘,ventilation_exception
환기 시스템 AS 신청,ventilation_exception
환기 고장 수리,ventilation_exception
환기 필터 사줘,ventilation_exception
환기 교체해줘,ventilation_exception
환기 기기 구입,ventilation_exception
환기 용량 변경해줘,ventilation_exception
환기 예약 뭐야,ventilation_schedule_query
환기 예약 상태 알려줘,ventilation_schedule_query
환기 자동 예약 확인,ventilation_schedule_query
환기 스케줄 확인해줘,ventilation_schedule_query
지금 환기 예약 상태,ventilation_schedule_query
환기 예약 있어,ventilation_schedule_query
환기 타이머 확인해줘,ventilation_schedule_query
환기 예약 조회해줘,ventilation_schedule_query
환기 예약 설정해줘,ventilation_schedule_set
저녁에 환기 예약해줘,ventilation_schedule_set
아침에 환기 켜줘,ventilation_schedule_set
매일 환기 예약해줘,ventilation_schedule_set
환기 자동 설정해줘,ventilation_schedule_set
환기 타이머 걸어줘,ventilation_schedule_set
방문 차량 목록,visitor_parking_query
방문 차량 있어,visitor_parking_query
방문객 주차 목록,visitor_parking_query
방문 차량 등록 상태,visitor_parking_query
방문 주차 목록 알려줘,visitor_parking_query
등록된 방문객 차량,visitor_parking_query
방문 주차 현황 알려줘,visitor_parking_query
방문 차량 확인해줘,visitor_parking_query
비 맞을 것 같아,weather_activity
빨래 해도 돼,weather_activity
야외 행사 가도 돼,weather_activity
낚시 가도 돼,weather_activity
스키 타러 가도 돼,weather_activity
오늘 뭐 입어,weather_clothing
외출하는데 뭐 입을까,weather_clothing
내일 뭐 입으면 돼,weather_clothing
오늘 기온에 맞는 옷 알려줘,weather_clothing
이번 주 날씨에 맞는 옷 알려줘,weather_exception
다음 달 기온 알려줘,weather_exception
내년 여름 날씨,weather_exception
6개월 뒤 날씨,weather_exception
겨울 날씨 예측해줘,weather_exception
여름 날씨 예측해줘,weather_exception
정밀 기상 예보 알려줘,weather_exception
강수량 정확히 알려줘,weather_exception
