기름값 많이 내렸어,fuel_query
집 전기 얼마나 썼어,home_status_query
집 에너지 사용량,home_status_query
지금 집에 누가 있어,home_status_query
집 전체 상태 알려줘,home_status_query
집 안 어때,home_status_query
현재 집 상황,home_status_query
지금 집 어때,home_status_query
집 온도 어때,home_status_query
모든 기기 상태,home_status_query
집 켜진 거 뭐 있어,home_status_query
지금 뭐 켜져 있어,home_status_query
집 전체 켜진 것,home_status_query
집 현황 알려줘,home_status_query
집 안 상황 확인,home_status_query
집 상태 체크,home_status_query
집 전반적인 상태,home_status_query
집 전체 확인,home_status_query
우리 집 지금 어때,home_status_query
집 요약 알려줘,home_status_query
집 상태 보고,home_status_query
오늘 주식 얼마야,stock_query
삼성 주가 알려줘,stock_query
코스피 지금 얼마,stock_query
주식 시장 어때,stock_query
코스닥 어때,stock_query
내 주식 수익률,stock_query
주식 지금 떨어지고 있어,stock_query
나스닥 얼마야,stock_query
S&P 오늘 어때,stock_query
오늘 주식 시장,stock_query
주가 확인해줘,stock_query
삼성 전자 주식,stock_query
현대차 주가,stock_query
오늘 장 어때,stock_query
주식 오늘 올랐어,stock_query
주식 많이 빠졌어,stock_query
오늘 증시 어때,stock_query
주식 최근 시세,stock_query
내 포트폴리오 어때,stock_query
주식 수익 확인,stock_query
지금 온도 얼마야,temp_query
실내 온도 어때,temp_query
방 온도 얼마야,temp_query
현재 온도 확인,temp_query
거실 온도 알려줘,temp_query
집 안 온도,temp_query
지금 몇 도야,temp_query
온도 지금 어때,temp_query
집 온도 몇 도야,temp_query
오늘 바깥 온도,temp_query
밖에 몇 도야,temp_query
지금 실내 온도,temp_query
현재 기온,temp_query
온도계 얼마야,temp_query
방 온도 알려줘,temp_query
안방 온도,temp_query
서재 온도,temp_query
화장실 온도,temp_query
발코니 온도,temp_query
외부 온도,temp_query
와이파이 설정,system_setting
알람 소리 크게,system_setting
음량 설정 변경,system_setting
언어 설정,system_setting
디스플레이 밝기 조절,system_setting
시스템 업데이트,system_setting
초기화 해줘,system_setting
설정 열어줘,system_setting
환경설정,system_setting
네트워크 설정,system_setting
블루투스 설정,system_setting
화면 잠금 설정,system_setting
자동 절전 설정,system_setting
기기 설정 열어,system_setting
앱 설정,system_setting
알림 설정 바꿔,system_setting
소리 설정,system_setting
음성 설정,system_setting
개인정보 설정,system_setting
계정 설정,system_setting
아파트 관리비 정보,complex_info
단지 주차 정보,complex_info
단지 내 시설 알려줘,complex_info
공용 시설 정보,complex_info
단지 내 연락처,complex_info
관리사무소 전화번호,complex_info
공동현관 비밀번호,complex_info
단지 지도,complex_info
쓰레기 분리수거 날짜,complex_info
택배 보관함 위치,complex_info
아파트 단지 정보,complex_info
단지 내 CCTV 위치,complex_info
단지 보안 정보,complex_info
엘리베이터 점검 일정,complex_info
단지 이용 안내,complex_info
공용시설 예약,complex_info
커뮤니티 센터 정보,complex_info
단지 규정 알려줘,complex_info
운동시설 정보,complex_info
단지 내 놀이터,complex_info
방문 차량 등록,visitor_parking
손님 차량 등록해줘,visitor_parking
방문자 주차 신청,visitor_parking
방문객 차 등록,visitor_parking
손님 차 주차 가능해,visitor_parking
방문 주차 어떻게,visitor_parking
방문 차량 어디 주차,visitor_parking
손님 주차 신청,visitor_parking
방문자 주차 어디,visitor_parking
임시 주차 등록,visitor_parking
방문객 차량 등록,visitor_parking
방문 차 어디 세워,visitor_parking
손님 차 어디 주차해,visitor_parking
방문 차량 주차 가능,visitor_parking
방문 차 등록 방법,visitor_parking
방문자 주차권,visitor_parking
방문 주차 인증,visitor_parking
손님 주차 몇 시간,visitor_parking
방문 주차 요금,visitor_parking
주차 방문 등록해줘,visitor_parking
알림 확인해줘,notification_query
메시지 왔어,notification_query
알람 뭐 왔어,notification_query
새 알림 있어,notification_query
최근 알림 알려줘,notification_query
어떤 알림 왔어,notification_query
알림 내용 뭐야,notification_query
읽지 않은 알림,notification_query
알림 목록 보여줘,notification_query
아파트 알림,notification_query
새 공지 알림,notification_query
알림 읽어줘,notification_query
최신 알림,notification_query
알림 몇 개야,notification_query
안 읽은 알림 있어,notification_query
알림 확인 해줘,notification_query
시스템 알림,notification_query
중요 알림 있어,notification_query
알림 내역,notification_query
알림 요약,notification_query
가스 꺼줘,gas_off
가스 잠가줘,gas_off
가스 밸브 잠그기,gas_off
가스 끄기,gas_off
가스 밸브 잠가줘,gas_off
가스 잠궈줘,gas_off
보일러 가스 끄기,gas_off
가스 배관 잠가,gas_off
가스 잠금 해줘,gas_off
가스 밸브 잠금,gas_off
가스 벨브 잠궈,gas_off
가스 닫아줘,gas_off
가스 확실히 잠겼어,gas_off
가스 잠금 확인,gas_off
외출 전에 가스 잠가줘,gas_off
가스 잠갔는지 확인해줘,gas_off
가스 밸브 확인,gas_off
나갈 때 가스 잠가,gas_off
가쓰 꺼줘,gas_off
가쓰 잠궈줘,gas_off
전기차 충전 어디서 해,ev_charging
전기차 충전소 위치,ev_charging
충전 가능한 곳 알려줘,ev_charging
전기차 충전 현황,ev_charging
충전기 있어,ev_charging
단지 내 충전기,ev_charging
전기차 충전 가능,ev_charging
EV 충전 어디서,ev_charging
충전소 예약,ev_charging
전기차 충전 비용,ev_charging
충전기 지금 사용 중이야,ev_charging
전기차 충전 얼마나 됐어,ev_charging
배터리 충전 상태,ev_charging
충전 완료됐어,ev_charging
충전 예약 해줘,ev_charging
충전기 빈 자리 있어,ev_charging
전기차 충전량,ev_charging
단지 충전 현황,ev_charging
내 차 충전 상태,ev_charging
EV 충전 상태,ev_charging
엘리베이터 불러줘,elevator_control
엘리베이터 호출,elevator_control
승강기 불러줘,elevator_control
엘리베이터 내려줘,elevator_control
엘리베이터 올려줘,elevator_control
엘리베이터 몇 층이야,elevator_control
승강기 몇 층에 있어,elevator_control
엘리베이터 어디 있어,elevator_control
엘리베이터 기다려,elevator_control
엘리베이터 지금 몇 층,elevator_control
엘리베이터 왔어,elevator_control
엘리베이터 빨리 와줘,elevator_control
승강기 호출해줘,elevator_control
엘리베이터 1층으로,elevator_control
승강기 예약,elevator_control
엘리베이터 올라가,elevator_control
엘리베이터 내려오고 있어,elevator_control
엘리베이터 언제 와,elevator_control
엘이베이터 불러줘,elevator_control
엘리베이타 와줘,elevator_control
보안 모드 켜줘,security_mode
외출 모드,security_mode
집 비움 모드,security_mode
방범 모드 설정,security_mode
보안 설정,security_mode
집 잠금 설정,security_mode
보안 모드 활성화,security_mode
집 비워 보안,security_mode
외출 전 보안,security_mode
방범 켜줘,security_mode
집 경비 모드,security_mode
보안 시스템 켜줘,security_mode
집 지킴이 모드,security_mode
보안 모드 해제,security_mode
취침 보안 모드,security_mode
야간 보안 모드,security_mode
보안 해제해줘,security_mode
보안 상태 확인,security_mode
집 경보 시스템,security_mode
보안 모드 꺼줘,security_mode
환기 꺼줘,ventilation_off
환기팬 꺼,ventilation_off
환기 시스템 꺼줘,ventilation_off
환기 그만,ventilation_off
환기 멈춰,ventilation_off
환기장치 꺼줘,ventilation_off
환기 중지,ventilation_off
환기 끄기,ventilation_off
환기팬 끄기,ventilation_off
환기 정지,ventilation_off
환기 꺼,ventilation_off
환기 종료,ventilation_off
환기 멈춰줘,ventilation_off
환기팬 꺼줘,ventilation_off
환기 중단,ventilation_off
환기 잠깐 꺼줘,ventilation_off
환기 그만해,ventilation_off
완기 꺼줘,ventilation_off
완기팬 꺼줘,ventilation_off
환기 오프,ventilation_off
환기 상태 어때,ventilation_query
환기팬 켜져 있어,ventilation_query
환기 지금 어때,ventilation_query
환기 얼마나 됐어,ventilation_query
환기 수치 알려줘,ventilation_query
환기 작동 중이야,ventilation_query
환기 레벨 뭐야,ventilation_query
환기량 알려줘,ventilation_query
환기 현재 상태,ventilation_query
환기 정보,ventilation_query
환기 동작 확인,ventilation_query
환기팬 상태,ventilation_query
환기 언제부터 켰어,ventilation_query
환기 설정 어때,ventilation_query
현재 환기 상태,ventilation_query
환기 켜져 있어,ventilation_query
환기 정도,ventilation_query
환기 얼마나,ventilation_query
환기 속도,ventilation_query
환기 강도,ventilation_query
에어컨 예약 꺼줘,ac_schedule
에어컨 타이머 설정,ac_schedule
에어컨 자동 꺼짐,ac_schedule
에어컨 예약 켜기,ac_schedule
에어컨 스케줄,ac_schedule
에어컨 몇 시에 켜줘,ac_schedule
에어컨 몇 시에 꺼줘,ac_schedule
에어컨 예약 설정,ac_schedule
에어컨 타이머 꺼줘,ac_schedule
에어컨 30분 후에 꺼줘,ac_schedule
에어컨 1시간 후 꺼줘,ac_schedule
에어컨 2시간 후 꺼줘,ac_schedule
에어컨 오전 7시에 켜줘,ac_schedule
에어컨 밤 11시에 꺼줘,ac_schedule
에어컨 자동 꺼짐 설정,ac_schedule
에어컨 잠들면 꺼줘,ac_schedule
에어컨 예약 취소,ac_schedule
에어컨 타이머 해제,ac_schedule
에어컨 스케줄 확인,ac_schedule
에어컨 예약 알려줘,ac_schedule
에어컨 예외 설정,ac_exception
에어컨 특수 모드,ac_exception
에어컨 수면 모드,ac_exception
에어컨 스마트 모드,ac_exception
에어컨 에너지 절약 모드,ac_exception
에어컨 파워 모드,ac_exception
에어컨 자동 설정,ac_exception
에어컨 점검 필요해,ac_exception
에어컨 이상해,ac_exception
에어컨 안 켜져,ac_exception
에어컨 오작동,ac_exception
에어컨 소리 이상해,ac_exception
에어컨 필터 청소,ac_exception
에어컨 냄새 나,ac_exception
에어컨 물 떨어져,ac_exception
에어컨 작동 안 돼,ac_exception
에어컨 리셋,ac_exception
에어컨 초기화,ac_exception
에어컨 응급 모드,ac_exception
에어컨 절전 모드,ac_exception
알람 설정해줘,alarm_setting
내일 7시에 알람,alarm_setting
알람 맞춰줘,alarm_setting
아침 6시 30분 알람,alarm_setting
알람 꺼줘,alarm_setting
알람 취소,alarm_setting
알람 해제,alarm_setting
알람 반복 설정,alarm_setting
매일 알람 설정,alarm_setting
주말 알람 꺼줘,alarm_setting
평일 알람 맞춰줘,alarm_setting
알람 시간 바꿔줘,alarm_setting
알람 몇 시야,alarm_setting
알람 추가,alarm_setting
알람 삭제,alarm_setting
알람 목록,alarm_setting
5시 알람 맞춰,alarm_setting
내일 오전 8시 알람,alarm_setting
알람 10분 후에 다시,alarm_setting
알람 끄기,alarm_setting
난방 꺼줘,heating_off
난방 꺼,heating_off
보일러 꺼줘,heating_off
난방 끄기,heating_off
보일러 꺼,heating_off
난방 중지,heating_off
난방 멈춰,heating_off
보일러 중지,heating_off
난방 종료,heating_off
보일러 정지,heating_off
난방 오프,heating_off
난방 그만,heating_off
보일러 끄기,heating_off
따뜻해졌어 난방 꺼줘,heating_off
이제 따뜻해 꺼줘,heating_off
더워졌어 난방 꺼,heating_off
난방 그만해도 될 것 같아,heating_off
보일라 꺼줘,heating_off
남방 꺼줘,heating_off
난방 그만 돌려,heating_off
에어컨 꺼줘,ac_off
에어컨 꺼,ac_off
에어컨 끄기,ac_off
에어컨 오프,ac_off
에어컨 중지,ac_off
에어컨 그만,ac_off
시원해졌어 에어컨 꺼줘,ac_off
이제 선선해 꺼줘,ac_off
에어컨 그만 해도 될 것 같아,ac_off
에어컨 끄기 좀,ac_off
에어컨 오프 해줘,ac_off
에어컨 멈춰,ac_off
에어컨 종료,ac_off
에에컨 꺼줘,ac_off
에어켠 꺼줘,ac_off
에어컨 잠깐 꺼줘,ac_off
에어컨 전원 꺼,ac_off
에어컨 오프 해,ac_off
에어컨 닫아,ac_off
에어컨 안 필요해,ac_off
불 꺼줘,light_off
조명 꺼줘,light_off
불 꺼,light_off
조명 꺼,light_off
불 끄기,light_off
조명 끄기,light_off
어두워도 돼,light_off
불 그만,light_off
조명 오프,light_off
방 불 꺼줘,light_off
거실 불 꺼,light_off
불 다 꺼줘,light_off
모든 조명 꺼,light_off
불 좀 꺼줘,light_off
밝아서 눈이 부셔 꺼줘,light_off
눈이 너무 밝아,light_off
조명 끄고 싶어,light_off
불 꺼줘 자고 싶어,light_off
빛이 눈에 들어와,light_off
눈이 너무 밝아서 꺼줘,light_off
종명 꺼줘,light_off
불꺼줘,light_off
조명꺼줘,light_off
불 켜줘,light_on
조명 켜줘,light_on
불 켜,light_on
조명 켜,light_on
불 좀 켜줘,light_on
거실 불 켜줘,light_on
방 조명 켜줘,light_on
불 좀 밝게,light_on
조명 좀 켜줘,light_on
어두워 불 켜줘,light_on
눈이 침침해,light_on
어두워서 잘 안 보여,light_on
환해야 할 것 같아,light_on
불 켜봐,light_on
조명 환하게,light_on
좀 밝게 해줘,light_on
너무 어두워,light_on
불켜줘,light_on
조명켜줘,light_on
불 좀,light_on
난방 틀어줘,heating_on
보일러 켜줘,heating_on
난방 켜줘,heating_on
따뜻하게 해줘,heating_on
난방 좀 틀어줘,heating_on
춥다 난방 켜,heating_on
보일러 틀어줘,heating_on
코가 시려,heating_on
손이 차가워,heating_on
발이 냉해,heating_on
너무 추워,heating_on
좀 따뜻하게,heating_on
아 추워,heating_on
춥네 난방 좀,heating_on
난방 온,heating_on
보일라 켜줘,heating_on
남방 틀어줘,heating_on
보일러켜줘,heating_on
난방켜줘,heating_on
집이 너무 추워,heating_on
에어컨 켜줘,ac_on
에어컨 틀어줘,ac_on
더워 에어컨 켜줘,ac_on
에어컨 좀 켜줘,ac_on
시원하게 해줘,ac_on
에어컨 온,ac_on
땀이 나,ac_on
너무 더워,ac_on
에어컨 좀,ac_on
더위 에어컨 켜,ac_on
에어컨 켜봐,ac_on
에에컨 켜줘,ac_on
에어켠 켜줘,ac_on
에어컨켜줘,ac_on
방 너무 더워,ac_on
커튼 열어줘,curtain_control
커튼 닫아줘,curtain_control
블라인드 올려줘,curtain_control
블라인드 내려줘,curtain_control
커튼 좀 열어줘,curtain_control
커튼 좀 닫아줘,curtain_control
블라인드 올려,curtain_control
블라인드 내려,curtain_control
커튼 올려줘,curtain_control
커튼 내려줘,curtain_control
커텐 열어줘,curtain_control
커텐 닫아줘,curtain_control
거튼 열어줘,curtain_control
거튼 닫아줘,curtain_control
블라인드 열어줘,curtain_control
블라인드 닫아줘,curtain_control
커튼 반만 열어줘,curtain_control
커튼 완전히 닫아,curtain_control
블라인드 반쯤,curtain_control
커튼 조금 열어,curtain_control
환기 켜줘,ventilation_on
환기 틀어줘,ventilation_on
환기팬 켜줘,ventilation_on
공기 환기,ventilation_on
환기 좀 켜줘,ventilation_on
환기해줘,ventilation_on
공기 좀 환기,ventilation_on
환기 시켜줘,ventilation_on
답답해 환기,ventilation_on
공기 탁해 환기 켜,ventilation_on
완기 켜줘,ventilation_on
완기팬 켜줘,ventilation_on
환기켜줘,ventilation_on
공기 바꿔줘,ventilation_on
환기 가동,ventilation_on
현관문 열어줘,door_open
문 열어줘,door_open
현관 열어줘,door_open
출입문 열어줘,door_open
문 좀 열어줘,door_open
현관문 열어,door_open
도어 열어줘,door_open
문 오픈,door_open
현관 문 열어줘,door_open
입구 열어줘,door_open
문 열어봐,door_open
택배 왔어 문 열어줘,door_open
손님 왔어 문 열어,door_open
문열어줘,door_open
현관문열어줘,door_open
에너지 얼마나 썼어,energy_query
이번 달 전기 요금,energy_query
전기세 얼마야,energy_query
가스비 얼마야,energy_query
에너지 사용량 알려줘,energy_query
이번 달 에너지,energy_query
전기 얼마나 썼어,energy_query
전력 사용량,energy_query
전기 요금 조회,energy_query
에너지 절약 어떻게 해,energy_query
에너지 사용 현황,energy_query
이달 전기 요금,energy_query
가스 사용량,energy_query
수도 요금,energy_query
이번 달 관리비,energy_query
에너지 소비,energy_query
전기 소비량,energy_query
에너지 비용,energy_query
전기 요금 내역,energy_query
에너지 리포트,energy_query
날씨 어때,weather
오늘 날씨,weather
내일 날씨 어때,weather
비 올 것 같아,weather
우산 필요해,weather
날씨 좋아,weather
날씨 흐려,weather
기상 정보,weather
날씨 예보,weather
주말 날씨 어때,weather
오늘 기상,weather
날씨 맑아,weather
비 오는 날씨,weather
눈 올 것 같아,weather
천둥 번개 친다고,weather
기온 어때,weather
내일 기상,weather
이번 주 날씨,weather
날씨 알려줘,weather
오늘 비 와,weather
지금 몇 시야,time_query
지금 시간 알려줘,time_query
몇 시야,time_query
현재 시각,time_query
시간이 얼마야,time_query
오늘 무슨 요일이야,time_query
오늘 날짜,time_query
지금 시각,time_query
몇 월 며칠이야,time_query
지금 오전이야 오후야,time_query
현재 시간,time_query
지금 몇 분이야,time_query
오전 몇 시야,time_query
오후 몇 시야,time_query
지금 새벽이야,time_query
오늘이 무슨 날,time_query
이번 주 며칠,time_query
달력 알려줘,time_query
무슨 달이야,time_query
오늘 시간,time_query
뉴스 알려줘,news_query
오늘 뉴스,news_query
최신 뉴스,news_query
지금 뉴스 뭐야,news_query
헤드라인 알려줘,news_query
오늘 주요 뉴스,news_query
뉴스 보여줘,news_query
연예 뉴스,news_query
스포츠 뉴스,news_query
경제 뉴스,news_query
뉴스 읽어줘,news_query
뉴스 브리핑,news_query
지금 이슈 뭐야,news_query
뉴스 요약,news_query
오늘의 뉴스,news_query
뉴스 검색,news_query
사건사고,news_query
뉴스 최신,news_query
뉴스 속보,news_query
뉴스 확인,news_query
교통 어때,traffic_query
지금 막혀,traffic_query
도로 상황,traffic_query
고속도로 어때,traffic_query
지금 막히는 곳,traffic_query
출근길 교통,traffic_query
퇴근 교통 어때,traffic_query
교통 정보,traffic_query
차 막혀,traffic_query
교통 체증 어때,traffic_query
지금 도로,traffic_query
교통 상황 알려줘,traffic_query
사고 났어,traffic_query
통행 가능해,traffic_query
교통 지금 어때,traffic_query
통근 길,traffic_query
지하철 어때,traffic_query
버스 운행,traffic_query
대중교통 정보,traffic_query
도로 체증,traffic_query
사용 설명서 어딨어,manual_query
매뉴얼 알려줘,manual_query
사용법 알려줘,manual_query
설명서 확인,manual_query
사용 방법,manual_query
매뉴얼 보여줘,manual_query
기기 사용법,manual_query
앱 사용 방법,manual_query
어떻게 사용해,manual_query
사용 가이드,manual_query
기능 설명,manual_query
설명 해줘,manual_query
어떻게 하는 거야,manual_query
사용 안내,manual_query
매뉴얼 PDF,manual_query
사용자 설명서,manual_query
도움말,manual_query
FAQ,manual_query
자주 묻는 질문,manual_query
도움 요청,manual_query
난방 예약 설정,heating_schedule
보일러 예약,heating_schedule
난방 타이머,heating_schedule
보일러 타이머 설정,heating_schedule
난방 몇 시에 켜줘,heating_schedule
보일러 몇 시에 꺼줘,heating_schedule
난방 스케줄 설정,heating_schedule
아침에 난방 켜줘,heating_schedule
난방 자동 꺼짐,heating_schedule
보일러 자동 꺼짐,heating_schedule
난방 예약 취소,heating_schedule
보일러 예약 확인,heating_schedule
난방 타이머 해제,heating_schedule
아침 6시 난방 켜줘,heating_schedule
밤 12시 난방 꺼줘,heating_schedule
난방 예약 알려줘,heating_schedule
보일러 스케줄,heating_schedule
자다가 난방 꺼줘,heating_schedule
출근 전 난방 꺼줘,heating_schedule
퇴근 전 난방 켜줘,heating_schedule
조명 예약,light_schedule
불 몇 시에 꺼줘,light_schedule
조명 타이머,light_schedule
불 자동 꺼짐,light_schedule
조명 스케줄,light_schedule
불 예약 꺼줘,light_schedule
조명 몇 시에 켜줘,light_schedule
잠들면 불 꺼줘,light_schedule
30분 후에 불 꺼줘,light_schedule
1시간 후 조명 꺼,light_schedule
조명 타이머 설정,light_schedule
불 타이머 설정,light_schedule
자동으로 불 꺼줘,light_schedule
자동 조명,light_schedule
불 자동 켜줘,light_schedule
조명 예약 확인,light_schedule
불 타이머 해제,light_schedule
조명 일정 설정,light_schedule
밤에 불 꺼줘,light_schedule
아침에 불 켜줘,light_schedule
조명 조금 낮춰줘,light_dim
불 좀 어둡게,light_dim
조명 좀 어둡게,light_dim
불 조금 낮춰줘,light_dim
조명 줄여줘,light_dim
조명 절반으로,light_dim
불 좀 줄여줘,light_dim
조명 덜 밝게,light_dim
불 어둡게 해줘,light_dim
조명 다운,light_dim
불 낮춰줘,light_dim
좀 어둡게,light_dim
은은하게 해줘,light_dim
조명 살짝 줄여줘,light_dim
불 좀 줄여봐,light_dim
조명 반만,light_dim
눈이 부셔 좀 낮춰줘,light_dim
영화 볼 거야 조명 낮춰줘,light_dim
잠 올 것 같아 조명 낮춰,light_dim
분위기 있게 조명 낮춰줘,light_dim
에어컨 정보 알려줘,ac_query
에어컨 지금 어때,ac_query
에어컨 온도 몇 도야,ac_query
에어컨 모드 뭐야,ac_query
에어컨 켜져 있어,ac_query
에어컨 상태,ac_query
에어컨 설정 확인,ac_query
에어컨 현재 설정,ac_query
에어컨 바람 세기,ac_query
에어컨 현재 온도,ac_query
에어컨 작동 중이야,ac_query
에어컨 냉방 설정,ac_query
에어컨 정보,ac_query
에어컨 확인,ac_query
에어컨 지금 설정,ac_query
에어컨 어떻게 설정돼 있어,ac_query
에어컨 지금 몇 도,ac_query
에어컨 지금 어떤 모드,ac_query
에에컨 상태 어때,ac_query
에어컨 온 상태야 꺼진 상태야,ac_query
난방 켜줘 거실,heating_on
침실 난방 켜줘,heating_on
안방 보일러 켜줘,heating_on
서재 난방 켜줘,heating_on
욕실 난방 켜줘,heating_on
복도 난방 켜줘,heating_on
발코니 난방 켜줘,heating_on
다용도실 난방 켜줘,heating_on
드레스룸 난방 켜줘,heating_on
화장실 난방 켜줘,heating_on
거실 불 켜줘,light_on
침실 불 켜줘,light_on
안방 조명 켜줘,light_on
서재 불 켜줘,light_on
주방 불 켜줘,light_on
화장실 불 켜줘,light_on
복도 불 켜줘,light_on
발코니 조명 켜줘,light_on
드레스룸 불 켜줘,light_on
다용도실 불 켜줘,light_on
거실 에어컨 켜줘,ac_on
침실 에어컨 켜줘,ac_on
안방 에어컨 켜줘,ac_on
서재 에어컨 켜줘,ac_on
침실 에어컨 꺼줘,ac_off
거실 에어컨 꺼줘,ac_off
안방 에어컨 꺼줘,ac_off
서재 에어컨 꺼줘,ac_off
거실 조명 꺼줘,light_off
침실 조명 꺼줘,light_off
안방 불 꺼줘,light_off
서재 불 꺼줘,light_off
주방 불 꺼줘,light_off
화장실 불 꺼줘,light_off
복도 불 꺼줘,light_off
발코니 불 꺼줘,light_off
드레스룸 불 꺼줘,light_off
다용도실 불 꺼줘,light_off
거실 환기 켜줘,ventilation_on
주방 환기 켜줘,ventilation_on
화장실 환기 켜줘,ventilation_on
침실 환기 켜줘,ventilation_on
욕실 환기 켜줘,ventilation_on
다용도실 환기 켜줘,ventilation_on
거실 환기 꺼줘,ventilation_off
주방 환기 꺼줘,ventilation_off
화장실 환기 꺼줘,ventilation_off
침실 환기 꺼줘,ventilation_off
응급 상황이야,emergency
도와줘 위험해,emergency
사람 쓰러졌어,emergency
불났어,emergency
119 불러줘,emergency
위험해 빨리,emergency
빨리 도움 요청해줘,emergency
구급차 불러줘,emergency
심장이 아파,emergency
응급이야,emergency
사고났어,emergency
다쳤어 빨리,emergency
화재야,emergency
도둑이야,emergency
폭발했어,emergency
가스 새고 있어,emergency
빨리 도움,emergency
긴급 상황,emergency
긴급 도움,emergency
위험 신호,emergency
병원 어디야,medical_query
응급실 어디야,medical_query
약국 어디 있어,medical_query
의사 연락처,medical_query
내과 어디야,medical_query
소아과 전화번호,medical_query
병원 예약,medical_query
가까운 병원,medical_query
근처 약국,medical_query
의료 정보,medical_query
처방전 확인,medical_query
병원 예약 있어,medical_query
오늘 병원 예약,medical_query
진료 예약,medical_query
병원 운영 시간,medical_query
내일 진료 있어,medical_query
약 복용 시간,medical_query
병원 정보,medical_query
가까운 클리닉,medical_query
의료 도움,medical_query
집이 너무 더워 에어컨 켜줘,ac_on
방이 찜통이야 에어컨,ac_on
너무 쪄 에어컨 켜줘,ac_on
에어컨 빨리 켜줘 더워,ac_on
방에서 땀나 에어컨 좀,ac_on
에어컨 서늘하게 해줘,ac_on
선풍기 켜줘,ac_on
방이 너무 더워 식혀줘,ac_on
열 식혀줘 에어컨 켜,ac_on
더워서 못 살겠어 에어컨,ac_on
추운데 난방 켜줘,heating_on
집이 싸늘해 보일러,heating_on
바람이 차가워 난방 켜,heating_on
온기 좀 줘,heating_on
으슬으슬해 난방 켜줘,heating_on
겨울인데 난방 왜 안 켜,heating_on
따뜻하게 해 보일러,heating_on
발이 시려 난방 좀,heating_on
이 추위에 난방 좀,heating_on
냉기가 돌아 난방 켜줘,heating_on
난방 온도 올려줘,heating_up
보일러 온도 높여줘,heating_up
더 따뜻하게 해줘,heating_up
난방 세게,heating_up
난방 강하게 켜줘,heating_up
보일러 세게 틀어줘,heating_up
온도 더 높여,heating_up
난방 업,heating_up
더 더운 거 원해,heating_up
난방 조금 더,heating_up
난방 온도 내려줘,heating_down
보일러 온도 낮춰줘,heating_down
덜 따뜻해도 돼,heating_down
난방 약하게,heating_down
온도 낮춰줘,heating_down
난방 다운,heating_down
보일러 조금 줄여줘,heating_down
난방 조금 줄여,heating_down
너무 따뜻해 낮춰줘,heating_down
온도 내려,heating_down
난방 언제 켜,heating_query
보일러 켜져 있어,heating_query
난방 지금 어때,heating_query
난방 설정 온도,heating_query
보일러 몇 도야,heating_query
난방 작동 중이야,heating_query
