question,label
올해 삼일절 은 무슨 요일이야,time_query
다음 휴일 언제지,time_query
뉴욕시 는 몇 시간이나 빨라,time_query
포항 시간 몇 시야,time_query
시간 알려줘,time_query
몇 시인지 보여줘,time_query
런던 시간은 몇 시야,time_query
애리조나 피닉스 의 시간 알려줘,time_query
런던 의 현지 시간 알려줘,time_query
오늘 무슨 요일이야,time_query
카라치 는 지금 몇 시야,time_query
사월 오일 은 무슨 요일이야,time_query
런던 현재 시간은 몇 시야,time_query
몇 시 인지 알고 싶어,time_query
추석은 무슨 요일이야,time_query
뉴욕 날짜,time_query
부활절이 무슨 요일이니,time_query
올 해 부활절 며칠인가,time_query
오늘이 무슨 요일인지 말해줘,time_query
호주 는 지금 몇 시야,time_query
올해 며칠 남았어,time_query
십이월 오일 일요일인가,time_query
오늘 월요일 맞지,time_query
중국 지금 몇 시야,time_query
중부 표준시로 몇 시야,time_query
오늘 무슨날이야,time_query
런던 은 지금 몇 시야,time_query
산악 표준 시로는 몇 시야,time_query
엘에이 는 지금 몇 시야,time_query
이번 달 에 일요일 몇 번이나 있어,time_query
이십삼일 에 생일 얼마나 있어,time_query
현재 동부 시간은 몇 시야,time_query
서울 몇 시지,time_query
올해 삼월의 네번째 월요일 은 며칠이야,time_query
워싱턴 은 지금 몇 시야,time_query
지금 동부 시간대 에서는 몇 시야,time_query
오늘의 날짜가 구일 이야,time_query
뉴욕 은 지금 몇 시야,time_query
뉴욕 은 몇 시인지 말해줘,time_query
몇 시인지 알려좀 줘,time_query
날짜랑 시간 알려줘,time_query
지금 서울 은 몇 시야,time_query
여기랑 다카르 시차 얼마나 돼,time_query
발렌타인데이 가 무슨 요일이야,time_query
주말 날짜가 사월 십오일 이야,time_query
날짜 알려줘,time_query
카이로 의 시간 부탁해,time_query
이번 달 셋째 금요일 날짜가 뭐니,time_query
산지 표준시로 지금 몇 시지,time_query
스위스 는 지금 몇 시야,time_query
오늘의 날짜,time_query
런던 의 현재 시간,time_query
캘리포니아 는 지금 몇 시야,time_query
뉴욕 몇 시야,time_query
g. m. t. 현재 시간,time_query
동부 시간으로 오전 열시 는 몇 시야,time_query
이십이일 무슨 요일이야,time_query
오늘 삼월 오일 이야 아니야,time_query
시간 알려줄래,time_query
오늘 날짜 알려주세요,time_query
런던 은 지금 몇 시인지 알려줘,time_query
월패드 기능 알려줘,manual_capability
어떤 것들 할 수 있어,manual_capability
어떤 거 해줄 수 있어,manual_capability
도움말,manual_capability
뭐 할 수 있는지 알려줘,manual_capability
도움말 보여줘,manual_capability
어떤 기능 있어,manual_capability
뭐 도와줄 수 있어,manual_capability
무슨 기능 있어,manual_capability
네가 할 수 있는 일이 뭐야,manual_capability
할 수 있는 것 알려줘,manual_capability
도움말 알려줘,manual_capability
무슨 기능 지원해,manual_capability
네가 할 수 있는 일이 뭐야?,manual_capability
어떤 것 물어볼 수 있어,manual_capability
기능 뭐가 있어,manual_capability
뭘 할 수 있는지 알려줘,manual_capability
뭐 할 수 있어,manual_capability
어떤 거 할 수 있어,manual_capability
AI 기능 뭐 있어,manual_capability
뭘 도와줄 수 있어,manual_capability
어떤 기능이 있어,manual_capability
뭐 할 수 있어?,manual_capability
어떤 기능이 있어?,manual_capability
네가 뭐 할 수 있어,manual_capability
사용법 알려좀 줘,manual_usage
사용법 좀 더 알려줘,manual_usage
사용 방법 알려줘,manual_usage
사용 안내 해줘,manual_usage
사용법 좀 알려줘,manual_usage
사용 안내해줘,manual_usage
어떻게 말하면 돼,manual_usage
어떻게 사용하는지 알려줘,manual_usage
사용 방법,manual_usage
사용법 알려해,manual_usage
어떻게 쓰면 돼,manual_usage
사용법 알려해줘,manual_usage
사용법 알려줄래,manual_usage
사용법 알려줘?,manual_usage
사용 설명서 보여줘,manual_usage
어떻게 작동해,manual_usage
어떻게 명령해야 해,manual_usage
어떻게 사용해,manual_usage
월패드 사용법,manual_usage
월패드 어떻게 써,manual_usage
사용법 알려주세요,manual_usage
사용 방법 궁금해,manual_usage
어떻게 명령해,manual_usage
사용법 알려줘,manual_usage
명령하는 방법 알려줘,manual_usage
너 어디 제품이야,manual_creator
어떤 회사 제품이야,manual_creator
어디서 만든 거야,manual_creator
너 만든 회사,manual_creator
어느 회사가 개발했어,manual_creator
만든 곳 어디야,manual_creator
제작사 어디야,manual_creator
개발사가 어디야,manual_creator
어느 곳에서 만든 거야,manual_creator
어떤 브랜드야,manual_creator
누가 만들었어,manual_creator
개발사 어디야,manual_creator
개발한 곳이 어디야,manual_creator
어떤 회사가 만들었어,manual_creator
너는 누가 만들었어?,manual_creator
제작한 회사 어디야,manual_creator
만든 사람 누구야,manual_creator
제조사 알려줘,manual_creator
만든 곳이 어디야,manual_creator
너는 누가 만들었어,manual_creator
누가 만들었어?,manual_creator
어디서 만들었어,manual_creator
어디서 개발했어,manual_creator
어느 브랜드야,manual_creator
누가 개발했어,manual_creator
너 이름 뭐야,manual_name
AI 뭐라고 불러,manual_name
너 이름이 뭐야?,manual_name
네 이름이 뭐야?,manual_name
이름이 뭐야,manual_name
뭐라고 불러,manual_name
넌 뭐야,manual_name
네 이름이 어떻게 돼,manual_name
네 이름 알려줘,manual_name
너는 뭐라고 불러?,manual_name
AI 호출어 알려줘,manual_name
네 이름은,manual_name
너 이름 알려줘,manual_name
뭐라고 부르면 돼,manual_name
이름이 어떻게 돼,manual_name
AI 이름이 뭐야,manual_name
뭐라고 불러야 해,manual_name
너 이름이 뭐야,manual_name
호출명이 뭐야,manual_name
월패드 AI 이름이 뭐야,manual_name
이름 알려줘,manual_name
너는 뭐라고 불러,manual_name
네 이름이 뭐야,manual_name
어떻게 불러야 해,manual_name
어떻게 부르면 돼,manual_name
이름 다시 설정해줘,manual_unsupported
호출어 바꿀 수 있어,manual_unsupported
다른 이름 설정해줘,manual_unsupported
이름 다른 걸로 해줘,manual_unsupported
호출명 수정해줘,manual_unsupported
호출명 변경,manual_unsupported
이름 바꾸는 방법 알려줘,manual_unsupported
이름 바꿀 수 있어,manual_unsupported
이름 다른 걸로 바꿀 수 있어,manual_unsupported
월패드 AI 이름 바꿔줘,manual_unsupported
호출어 변경 가능해,manual_unsupported
이름 바꾸고 싶어,manual_unsupported
이름 변경해줘,manual_unsupported
이름 변경 가능해?,manual_unsupported
이름 다른 걸로 불러줘,manual_unsupported
호출명 바꿔줘,manual_unsupported
이름 재설정해줘,manual_unsupported
AI 이름 알려줘,manual_unsupported
이름 변경할 수 있어,manual_unsupported
이름 변경 가능해,manual_unsupported
호출명 변경해줘,manual_unsupported
이름 수정해줘,manual_unsupported
AI 이름 바꿔줘,manual_unsupported
이름 바꿔줘,manual_unsupported
이름 바꿀 수 있어?,manual_unsupported
문 좀 열어,door_open
열어줘,door_open
거실이 현관 좀,door_open
열어줘?,door_open
뭄열어줘,door_open
침실이 현관 좀,door_open
배달 왔어,door_open
거실이 들어갈게,door_open
거실이 문 열어,door_open
문 잠겨있어,door_open
문 열어주세요,door_open
들어갈게,door_open
문 열어줘,door_open
거실이 로비문 열어,door_open
로비 문 열어,door_open
문 열어줘?,door_open
무녈어줘,door_open
손님 오셨어,door_open
침실이 들어갈게,door_open
문 열어좀 줘,door_open
안방이 문 잠겨있어,door_open
침실이 문 좀 열어줘,door_open
안방이 문 좀 열어줘,door_open
현관문 열어줘,door_open
손님왔어,door_open
침실이 문 잠겨있어,door_open
누가 왔어,door_open
문 열어해,door_open
사람 왔어,door_open
거실이 열어줘,door_open
문 열어,door_open
현관문 열어좀 줘,door_open
무너러줘,door_open
안방이 로비문 열어,door_open
열어해,door_open
현관문 열어줘?,door_open
침실이 문 열어,door_open
침실이 택배 왔어,door_open
거실이 손님 오셨어,door_open
거실이 택배 왔어,door_open
손님 왔어,door_open
침실이 손님 오셨어,door_open
현관 좀,door_open
거실이 문 잠겨있어,door_open
안방이 들어갈게,door_open
안방이 택배 왔어,door_open
뭄 열어줘,door_open
침실이 열어줘,door_open
열어주세요,door_open
로비 문 열어?,door_open
문 열어주,door_open
안방이 열어줘,door_open
문 열어해줘,door_open
택배 왔어,door_open
열어줄래,door_open
안방이 현관 좀,door_open
무녈어,door_open
침실이 로비문 열어,door_open
거실이 문 좀 열어줘,door_open
현관문 열어해줘,door_open
안방이 문 열어,door_open
문 열어줄래,door_open
현관문 열어해,door_open
택배왔어,door_open
어느 방 불 켜져있어,light_query
주방 불 켜져있어,light_query
주방 조명 어때,light_query
조명 확인해줘,light_query
주방 불 켜져있어?,light_query
불 켜져있나,light_query
안방 불 켜져있어,light_query
조명 체크해줘,light_query
주방 조명 상태,light_query
조명 켜져있어?,light_query
거실 조명 켜져있어,light_query
조명 상태?,light_query
조명 다 꺼졌어,light_query
안방 조명 켜져있어,light_query
침실 불 켜져있어,light_query
불 켜져있어?,light_query
거실 주방 불 켜져있어,light_query
침실 조명 켜져있어,light_query
지금 불 켜져있어,light_query
침실 조명 어때,light_query
불 켜져있어,light_query
안방 불 어때,light_query
안방 조명 상태,light_query
거실 조명 상태,light_query
안방 주방 불 켜져있어,light_query
불 다 꺼져있어,light_query
주방 조명 켜져있어,light_query
지금 조명 상태 어때,light_query
조명 켜져있어,light_query
거실 불 켜져있어,light_query
눈이 침침해,light_on
전등 커줘,light_on
침실 앞이 안 보여,light_on
캄캄해,light_on
침실 안 보여,light_on
거실 불 켜줘?,light_on
간접등 켜줄래,light_on
여기 엄청 어둡다,light_on
침실이 불빛이 없어,light_on
거실 전등 켜줘,light_on
아이방 조명 켜주세요,light_on
종명 켜줘,light_on
불 좀,light_on
침실 간접등 켜줘,light_on
조명 더 밝게 해 줘,light_on
커튼등 켜줘,light_on
안방이 어두침침해,light_on
어두워?,light_on
안 보여,light_on
불커줘,light_on
불 켜좀 줘,light_on
거실이 어두침침해,light_on
불 전부 켜 줘,light_on
거실 커튼등 켜줘,light_on
조명 켜좀 줘,light_on
주방 조명 켜줘,light_on
주방이 어두워서 못 보겠어,light_on
불 좀 켜줘?,light_on
전체 조명 켜줘,light_on
조명 꺼,light_on
앞이 안 보여,light_on
거실 간접등 켜줘,light_on
주방 불 좀 켜줘,light_on
거실 식탁 다운라이트,light_on
거실 조명 켜주세요,light_on
안방이 불빛 좀 줘,light_on
거실 불 켜줄래,light_on
불 좀 켜주세요,light_on
안방이 불빛이 없어,light_on
안방 조명 켜줘,light_on
드레스룸 조명 켜줘,light_on
뷸켜줘,light_on
불 켜주세요,light_on
안 보여요,light_on
뷸 켜줘,light_on
붏켜줘,light_on
침실 불 켜줘,light_on
전등 켜주세요,light_on
다운라이트 켜줘?,light_on
불 켜주,light_on
어둡네,light_on
커튼등 켜주세요,light_on
알렉사 불 켜 줘,light_on
침실 식탁 다운라이트,light_on
주방 다운라이트 켜줘,light_on
조명 켜줘?,light_on
침실이 안 보여,light_on
작은방 불 켜줘,light_on
거실 불 켜좀 줘,light_on
불 커줘,light_on
안방이 컴컴해,light_on
안방 어두워,light_on
안방이 안 보여,light_on
부ㄹ 켜줘,light_on
안방 다운라이트 켜줘,light_on
주방 밝게 해줘,light_on
서재 불 좀 켜줘,light_on
안방 커튼등 켜줘,light_on
모든 조명들 켜,light_on
주방이 컴컴해,light_on
안방이 밝게 좀,light_on
주방 안 보여,light_on
밝게 해해,light_on
불켜줘,light_on
주방이 어두워,light_on
침실이 환하게 해줘,light_on
안방이 시야가 안 보여,light_on
아이방 조명 켜줘,light_on
침실 거실 불 켜줘,light_on
서재 조명 켜주세요,light_on
침실 조명 켜줘,light_on
커튼등 켜줘?,light_on
안 보여?,light_on
침실이 캄캄해,light_on
식탁 다운라이트?,light_on
조명 켜해줘,light_on
조명 켜해,light_on
거실이 어두워,light_on
불 좀 켜해줘,light_on
거실이 불빛이 없어,light_on
눈이 안 보여,light_on
서재 조명 켜줘,light_on
커튼등 켜좀 줘,light_on
주방 거실 불 켜줘,light_on
주방 전등 켜줘,light_on
식탁 다운라이트,light_on
드레스룸 불 켜줘,light_on
다용도실 조명 켜줘,light_on
부ㄹ켜줘,light_on
너무 어두워서 아무것도 안보여,light_on
안방이 어두워,light_on
작은방 조명 켜줘,light_on
전체 조명 켜해줘,light_on
칠흑같아,light_on
불빛 좀 줘,light_on
시야가 안 보여,light_on
안방 안 보여,light_on
안방 간접등 켜줘,light_on
거실 전체 조명 켜줘,light_on
방 불 켜줘,light_on
침실이 어두침침해,light_on
디스코 불 켜,light_on
화장실 불 켜 줘,light_on
거실 불 켜해줘,light_on
주방 커튼등 켜줘,light_on
전체 조명 켜줘?,light_on
침실이 어두워,light_on
불 켜 줘,light_on
조명 켜주세요,light_on
작은방 불 좀 켜줘,light_on
윗 층 전체 조명 켜줘,light_on
안방 눈이 안 보여,light_on
안방 전등 켜줘,light_on
주방이 어두침침해,light_on
전체 조명 켜해,light_on
침실 눈이 안 보여,light_on
간접등 켜좀 줘,light_on
주방이 안 보여,light_on
큰방 조명 켜줘,light_on
침실이 어두워서 못 보겠어,light_on
밝게 해주세요,light_on
커튼등 켜해줘,light_on
주방 전체 조명 켜줘,light_on
큰방 불 켜줘,light_on
서재 불 켜줘,light_on
조명 커줘,light_on
안방 앞이 안 보여,light_on
거실 어두워,light_on
간접등 켜해,light_on
거실 불 켜해,light_on
거실 불 좀 켜줘,light_on
침실이 컴컴해,light_on
방 불 켜줄래,light_on
다운라이트 켜주세요,light_on
어두침침해,light_on
불 좀 켜줘,light_on
침실이 불빛 좀 줘,light_on
조명들 밝은 설정 만들어,light_on
현관 불 켜 줘,light_on
밝게 해해줘,light_on
주방 식탁 다운라이트,light_on
거실이 불빛 좀 줘,light_on
조명커줘,light_on
안방이 빛 좀,light_on
침실 어두워,light_on
거실 불 켜주세요,light_on
환하게 해줘,light_on
조명 켜,light_on
어두워,light_on
전등 켜해줘,light_on
거실 다운라이트 켜줘,light_on
거실 불 켜줘,light_on
밝게 해줄래,light_on
무드등 불 켜 줘,light_on
다운라이트 켜해,light_on
전체 조명 켜좀 줘,light_on
어둡다,light_on
주방이 캄캄해,light_on
안방 전체 조명 켜줘,light_on
거실이 컴컴해,light_on
안방 밝게 해줘,light_on
전등 켜줘,light_on
거실 어둡다,light_on
그리고 조명 켜,light_on
거실이 캄캄해,light_on
커튼등 켜줄래,light_on
불 켜해,light_on
밝게 해줘?,light_on
거실 앞이 안 보여,light_on
거실이 안 보여,light_on
간접등 켜줘?,light_on
간접등 켜해줘,light_on
간접등 켜줘,light_on
불커주,light_on
거실이 앞이 안 보여,light_on
전등 켜줘?,light_on
불 좀 켜해,light_on
전체 조명 켜주세요,light_on
불 좀 켜줄래,light_on
전등 켜좀 줘,light_on
전체 조명 켜줄래,light_on
불 켜해줘,light_on
거실이 환하게 해줘,light_on
안방이 어두워서 못 보겠어,light_on
침실 불 좀 켜줘,light_on
전등 켜 줘,light_on
침실 전등 켜줘,light_on
다운라이트 켜좀 줘,light_on
불 켜줘?,light_on
다운라이트 켜줘,light_on
전등 켜해,light_on
밝게 좀 해좀 줘,light_on
불 켜줄래,light_on
아이방 불 켜줘,light_on
거실이 빛 좀,light_on
아무것도 안 보여,light_on
안방 불 켜줄래,light_on
침실 다운라이트 켜줘,light_on
침실 전체 조명 켜줘,light_on
안방이 캄캄해,light_on
주방 어두워,light_on
밝게 해줘,light_on
거실이 시야가 안 보여,light_on
거실이 밝게 좀,light_on
주방 조명 켜주세요,light_on
아이방 불 좀 켜줘,light_on
거실 눈이 안 보여,light_on
불켜주,light_on
거실이 어두워서 못 보겠어,light_on
주방이 빛 좀,light_on
끄기,light_off
주방 불 꺼졌는지 확인해줘,light_off
가장 가까운 불 꺼 줘,light_off
불 전부 꺼 줘,light_off
조명 끄고 싶은데 그렇게 해줄 수 있어,light_off
잘 시간이야,light_off
낮 동안 전체 조명 꺼 줘,light_off
서재 불 좀 꺼줘,light_off
아이방 불 좀 꺼줘,light_off
베란다 불 꺼 줘,light_off
큰방 불 좀 꺼줘,light_off
아이들 침실 조명들 꺼 그 다음 내 방 조명들 빨갛게 바꿔,light_off
거실 조명 꺼줘,light_off
모든 조명 꺼,light_off
침실이 밝아서 잠이 안 와,light_off
집 안의 불 전부 꺼 줘,light_off
욕실 조명 꺼 줘,light_off
부엌 조명 꺼 줘,light_off
잠 좀 자려고,light_off
자야하는데,light_off
침실 조명 하나 꺼,light_off
전등 꺼좀 줘,light_off
욕실 조명 꺼,light_off
집 모든 조명들 꺼,light_off
주방 눈부셔,light_off
침실이 너무 밝아,light_off
조명 꺼줘,light_off
거실 눈부셔,light_off
수면 등 꺼줘,light_off
안방 빛이 강해,light_off
침실 눈부셔,light_off
오른쪽 조명 꺼주세요,light_off
침실 스탠드 꺼 줘,light_off
눈이 부셔,light_off
내 방 불 꺼,light_off
내 방 조명 꺼 줘,light_off
내 화장실 불 꺼 줘,light_off
전등 꺼 줘,light_off
거실이 너무 밝아,light_off
거실 불 좀 꺼줘,light_off
서재 불 꺼줘,light_off
거실 무드등 꺼 줘,light_off
불 꺼주세요,light_off
작은방 조명 꺼줘,light_off
서재 조명 꺼줘,light_off
부엌 조명 꺼,light_off
사무실 조명 꺼,light_off
큰방 불 꺼줘,light_off
거실이 잠 좀 자려고,light_off
로비 불 꺼 줘,light_off
안방이 잠 좀 자려고,light_off
샌들,light_off
전등 꺼해,light_off
내 방 스마트 램프 꺼 줘,light_off
램프 꺼,light_off
거실이 취침할게,light_off
내 책상 램프 꺼줘,light_off
안방 전등 꺼줘,light_off
조명들 꺼 줄 수 있어,light_off
안방이 어둡게 해줘,light_off
빛이 강해,light_off
다용도실 불 꺼 줘,light_off
거실 불 꺼줘,light_off
침실 눈이 아파,light_off
불 꺼해,light_off
드레스 룸 조명 꺼 줘,light_off
주방 램프 꺼,light_off
아이방 불 꺼줘,light_off
방 조명 꺼줘,light_off
거실 빛이 강해,light_off
나 자고 싶어,light_off
주방 조명 꺼,light_off
전등 꺼줘?,light_off
내 침실 조명 꺼 주세요,light_off
시간 제약,light_off
전등 꺼줘,light_off
침실 조명 꺼,light_off
